H,resample_min,move_pct,series_id,expiry,n_bars_all,n_bars_active,n_bars_quiet,best_imp_active,best_method_active,best_feature_active,best_imp_quiet,best_method_quiet,best_feature_quiet,verdict,rr25_rmse_carry_all,rr25_rmse_rough_all,rr25_rmse_rough_cond_carry_all,rr25_rmse_rough_recent_all,rr25_rmse_ar1_all,bf25_rmse_carry_all,bf25_rmse_rough_all,bf25_rmse_rough_cond_carry_all,bf25_rmse_rough_recent_all,bf25_rmse_ar1_all,rr25_rmse_carry_active,rr25_rmse_rough_active,rr25_rmse_rough_cond_carry_active,rr25_rmse_rough_recent_active,rr25_rmse_ar1_active,bf25_rmse_carry_active,bf25_rmse_rough_active,bf25_rmse_rough_cond_carry_active,bf25_rmse_rough_recent_active,bf25_rmse_ar1_active,rr25_rmse_carry_quiet,rr25_rmse_rough_quiet,rr25_rmse_rough_cond_carry_quiet,rr25_rmse_rough_recent_quiet,rr25_rmse_ar1_quiet,bf25_rmse_carry_quiet,bf25_rmse_rough_quiet,bf25_rmse_rough_cond_carry_quiet,bf25_rmse_rough_recent_quiet,bf25_rmse_ar1_quiet
0.03,30,0.2,ALL,ALL,2218,444,1774,0.09970149567975191,rough_cond_carry,bf25,0.036329605280390496,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.004684816266669405,0.00873651208001153,0.004687916558025683,0.0064463988348343205,0.004697304281063668,0.0021757448955035054,0.004263689211873563,0.0019588198752042204,0.0021005970045507305,0.0017600057670420885,0.0011398289612022045,0.0059071060421706685,0.00113876302879712,0.0037072752092300334,0.0011285127451381802,0.0013604776020943957,0.0027024981083154428,0.0013110519878174942,0.001791436852876741,0.0012641851774166076
0.03,30,0.3,front,front,1109,333,776,0.20590147389157187,rough_recent,bf25,0.018714154607920887,rough_cond_carry,bf25,MARGINAL,0.0025553037329455516,0.0068794672978564975,0.0025575156477419692,0.004284776395321229,0.0025559880831002814,0.0024914032372503254,0.003548775899986678,0.0023010716268582272,0.0026711053510819066,0.002160524510957495,0.004326056406482569,0.009056763651748389,0.004332328075411396,0.005672138875084905,0.004341644133142346,0.0035333060208807597,0.0042252765098180585,0.0031228321591734616,0.0028057931034714463,0.002833882705227698,0.0011374873719414889,0.005693695393122947,0.0011343338789643078,0.003524742409710354,0.0011139231579083454,0.0018734822129648622,0.0032146651263221283,0.001838421577176248,0.0026110999911072904,0.0017952298595661235
0.03,30,0.3,mid,mid,1109,333,776,0.007688412113087666,rough_cond_carry,bf25,-9.765094260450807e-05,rough_cond_carry,rr25,MARGINAL,0.002109553118170596,0.00629072416710089,0.002108858875638936,0.004507490529999504,0.0021096698999399414,0.0006314269707938344,0.002626633671269204,0.0006313312526467111,0.0010508575160113349,0.0005976367459356177,0.0036531725198842902,0.007166926398742366,0.003651799497345365,0.00573983737522756,0.0036526289502003904,0.0006672112914856067,0.0035313671212663343,0.0006620814961101599,0.0012539359838334772,0.000639198843017384,0.0007924885906545055,0.005874233244340865,0.0007925659779123862,0.0038589366097563456,0.0007940081542980757,0.0006154124862218161,0.0021225742513720607,0.0006176485206111664,0.0009503627271106782,0.0005788625966083107
0.03,30,0.3,ALL,ALL,2218,666,1552,0.09894106515385692,rough_cond_carry,bf25,0.013188425131039277,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.00398961446318343,0.008111845025245378,0.0039920637863783805,0.005705988125156233,0.003997136541671368,0.002100258656183183,0.0038783218155421964,0.0018924568276418108,0.0020298645436524617,0.001736540774122541,0.0009649879812979971,0.005783964318731906,0.0009634499284383469,0.00369183950973335,0.0009539656561032106,0.0012444473495933392,0.0026686196888470945,0.0012280350488937072,0.0017807313591089843,0.001187046228087217
0.03,60,0.1,front,front,600,60,540,0.07880552037164493,rough_cond_carry,bf25,0.10609726344774854,rough_cond_carry,bf25,MARGINAL,0.0032374087786361375,0.007033047290192755,0.003245791389069431,0.005341614292133272,0.0032387967118225735,0.0029275016768090215,0.0034983364342198943,0.0026293320693825963,0.002866273227530136,0.002424168308760046,0.008362094944593071,0.011768255099308938,0.008415958016843934,0.00986833935542779,0.008432784635558858,0.0036252419060952778,0.004730761860563441,0.0033395528312123455,0.0033540670127423385,0.002896325080568978,0.001965627939365113,0.006289148865745956,0.001955374555503906,0.0045682062113457005,0.0019343018652973698,0.0028392447981701032,0.003333077563951984,0.002538008694826,0.002806734504894646,0.002365787635786754
0.03,60,0.1,mid,mid,600,60,540,0.02296830408140977,rough_cond_carry,bf25,-0.0022351142801618753,rough_cond_carry,rr25,PASS,0.0028194163654275623,0.006420366729866005,0.0028173561608384376,0.005420391967965202,0.002818823941361129,0.0006790203423088825,0.0026543519831156224,0.0006833739847016045,0.0012207170731059471,0.0006434290151669883,0.007470211500755955,0.008350164237174915,0.007455381446457687,0.008935580189694745,0.007458032790265986,0.0008013057358465435,0.004114169498858458,0.0007829011020434423,0.0017175705702854472,0.0007383281111184566,0.001619267387645549,0.0061683147645105515,0.001622886635307076,0.0048747452629615134,0.0016243623512635183,0.0006640163587383189,0.00243837655692865,0.0006713829131233893,0.0011522318695224598,0.0006319842910051171
0.03,60,0.1,ALL,ALL,1200,120,1080,0.06869771507816301,rough_cond_carry,bf25,0.0838845680629669,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.007916153222674513,0.010059209668241927,0.00793566973165081,0.009401959772561266,0.007945408712912421,0.0022132738209709106,0.004422465679710949,0.002061226966627894,0.002535818791513893,0.0018173265958437174,0.0017924476635053312,0.006228731815128254,0.001789130595405491,0.0047214757371536065,0.001779332108280444,0.001751630578454211,0.002885727060440317,0.0016046958039746947,0.001979483187208553,0.0014988859633959354
0.03,60,0.2,front,front,600,120,480,0.08328292936890445,rough_recent,bf25,0.11678485971311088,rough_cond_carry,bf25,MARGINAL,0.0032374087786361375,0.007033047290192755,0.003245791389069431,0.005341614292133272,0.0032387967118225735,0.0029275016768090215,0.0034983364342198943,0.0026293320693825963,0.002866273227530136,0.002424168308760046,0.006339783866380445,0.009774045703502944,0.006358058448216443,0.007907442440362566,0.0063672543360043235,0.003745008715338116,0.004674009359052912,0.00347542514732089,0.0034331134190126802,0.0029044294578380917,0.0017427843532968113,0.006158137415274231,0.0017456016994229938,0.004473969152816621,0.0017207813360079372,0.0026839733660496664,0.003135497053078729,0.00237052591302183,0.002705729510820468,0.0022881164111067907
0.03,60,0.2,mid,mid,600,120,480,0.0030515544376600507,rough_cond_carry,rr25,-0.00023326229388340354,rough_cond_carry,bf25,MARGINAL,0.0028194163654275623,0.006420366729866005,0.0028173561608384376,0.005420391967965202,0.002818823941361129,0.0006790203423088825,0.0026543519831156224,0.0006833739847016045,0.0012207170731059471,0.0006434290151669883,0.0056538664597853795,0.007644765889918953,0.005636613378500084,0.007673656865900269,0.005643096226589562,0.0007171151655689056,0.0038999498013559584,0.0007369041520040477,0.0016010368928759287,0.0006821790443684278,0.0013900716874715503,0.006075095606906985,0.001402347198073328,0.004689260069401432,0.0013995011609913297,0.0006691371180738541,0.0022361389663215487,0.0006692932025329385,0.001105123442683015,0.0006333500218066123
0.03,60,0.2,ALL,ALL,1200,240,960,0.055981095157606395,rough_cond_carry,bf25,0.09343305866363182,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0059968251630829125,0.008709405796710949,0.0059973359133582635,0.007790549653131418,0.006005175281296942,0.002231061940453511,0.0042869795802044355,0.002106164649662469,0.0025170751559443045,0.0017933042511032596,0.0015664280203841808,0.006116616511090607,0.001573974448748161,0.004581614611109027,0.0015601412484996333,0.00167655524206176,0.0026858180097001387,0.0015199095577773842,0.0019054264767517414,0.0014607332164567016
0.03,60,0.3,front,front,600,180,420,0.1458446450329533,rough_recent,bf25,0.09826680288886122,rough_cond_carry,bf25,MARGINAL,0.0032374087786361375,0.007033047290192755,0.003245791389069431,0.005341614292133272,0.0032387967118225735,0.0029275016768090215,0.0034983364342198943,0.0026293320693825963,0.002866273227530136,0.002424168308760046,0.005396015826944358,0.009092994424073318,0.00540746716591488,0.007123778987564711,0.0054080659558428295,0.0038387800690251415,0.004428972181305214,0.0034348753893733586,0.0032789145524985937,0.0029257359888418396,0.001573157079582576,0.005932381546377713,0.0015809393268285954,0.004357664696352921,0.0015594050264285376,0.002433393153946863,0.0030114868795177415,0.002194271388536862,0.002669489636416179,0.002173440794522233
0.03,60,0.3,mid,mid,600,180,420,0.010794736647707172,rough_cond_carry,bf25,-0.017794597078903695,rough_cond_carry,rr25,MARGINAL,0.0028194163654275623,0.006420366729866005,0.0028173561608384376,0.005420391967965202,0.002818823941361129,0.0006790203423088825,0.0026543519831156224,0.0006833739847016045,0.0012207170731059471,0.0006434290151669883,0.004803288770241615,0.007405209972896081,0.0047865990006431885,0.007056887336487351,0.004785289050695426,0.0007993068550885221,0.0038001284965179655,0.0007906785480871344,0.0016471460794193573,0.0007003815278052527,0.0012052303818069216,0.005947414753929631,0.001226676970838429,0.004539687151955007,0.0012336731784992794,0.0006202233137552897,0.001966867140216278,0.0006317040254060825,0.0009822332404843099,0.0006173512718948128
0.03,60,0.3,ALL,ALL,1200,360,840,0.08894464321235326,rough_cond_carry,bf25,0.07454801746288321,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.005099652298592987,0.008249102198484699,0.005097033083279034,0.007090333162026031,0.005096677503269128,0.002319043462056832,0.00411455033891159,0.0021127769687302464,0.0024630303159589757,0.001813058758323546,0.0013891937306947488,0.0059398981501536715,0.0014038081488335122,0.004448675924153964,0.0013965391024639085,0.0015268082338510762,0.0024891770098670095,0.0014129877069714723,0.0018258614384502444,0.0013953960332085229
0.03,120,0.1,front,front,331,33,298,0.0007860204053212059,rough_cond_carry,rr25,0.09541779065955212,rough_cond_carry,bf25,MARGINAL,0.004590922454067345,0.007524174477311287,0.004599446116754578,0.0065298775486205655,0.004574826545700424,0.0030537130172378626,0.003326744207418914,0.002805530583657422,0.0029494689786221735,0.002584947019951525,0.012020124759375231,0.013336286844328697,0.012010676696039856,0.01233969768079155,0.011886255370319457,0.0029386584327345698,0.004465729248905724,0.003077570106928096,0.0035921969399307385,0.0028752912933840205,0.0027137978832799344,0.006568235589698274,0.0027344040811785424,0.005518905579374479,0.002748884874999408,0.0030662303771569004,0.0031750683718171227,0.0027736574489153837,0.0028691809459088476,0.002550647214984044
0.03,120,0.1,mid,mid,331,33,298,0.008128463569788275,rough_cond_carry,rr25,-0.005931723910876139,rough_cond_carry,rr25,MARGINAL,0.003974077433974625,0.006716621804977591,0.003958593978874413,0.006256340895749736,0.003954746504543101,0.0007320008641900138,0.0026979847660284426,0.0007885091513313318,0.0014352270049434093,0.0007305669261896338,0.010517905919818249,0.00990681638293444,0.010432411504718546,0.010735065173224275,0.010356595294248198,0.0007125894513788206,0.004643030749440389,0.0007162087514860658,0.002376220709497639,0.000688001657587629,0.002292659047533033,0.006262632334958646,0.002306258468024771,0.005539518528666279,0.002336691228190334,0.0007341260053464104,0.0023859189572938253,0.0007961373305339377,0.0012889418871885586,0.0007351442833121168
0.03,120,0.1,ALL,ALL,662,66,596,0.0042125454431440335,rough_cond_carry,rr25,0.06066841628734762,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.01126901533959674,0.011621551613631568,0.011221544100379201,0.011537381427007913,0.011121425332283828,0.0018256239420566952,0.004554379999173057,0.001896889429207081,0.0029842088247141888,0.0017816464754858248,0.002503228465406484,0.00641543396232846,0.0025203312746016567,0.005529212054020379,0.002542788051594871,0.0019001781912516553,0.0027804936645554742,0.0017848973897246607,0.002079061416548703,0.0016428957491480805
0.03,120,0.2,front,front,331,66,265,0.05276079878014605,rough_recent,bf25,0.09585751956426082,rough_cond_carry,bf25,MARGINAL,0.004590922454067345,0.007524174477311287,0.004599446116754578,0.0065298775486205655,0.004574826545700424,0.0030537130172378626,0.003326744207418914,0.002805530583657422,0.0029494689786221735,0.002584947019951525,0.009023677587173923,0.011204542145956922,0.009036068888242746,0.009934924568368909,0.008987059063685352,0.0035231148639554297,0.004046264824308433,0.003374373084437045,0.0033372325095389357,0.0031036644348317343,0.0024472478265918267,0.006275433115024571,0.0024558085202014105,0.005350088266111,0.0024432539267367067,0.0029246144025160043,0.0031210525500037943,0.0026442681202089075,0.0028442800256193615,0.002438084419977186
0.03,120,0.2,mid,mid,331,66,265,0.004418404288155729,rough_cond_carry,rr25,0.0018338974979770566,rough_cond_carry,rr25,MARGINAL,0.003974077433974625,0.006716621804977591,0.003958593978874413,0.006256340895749736,0.003954746504543101,0.0007320008641900138,0.0026979847660284426,0.0007885091513313318,0.0014352270049434093,0.0007305669261896338,0.007938828106788766,0.008661475792422943,0.007903751154638799,0.009066916455211141,0.007881236550650402,0.0007446742039880239,0.003920793573847684,0.0008129630507622619,0.002043009275478685,0.000704288304827561,0.001996338244573826,0.006134816204516105,0.001992677164861986,0.005326819712862789,0.0020053808870555945,0.0007287980954608481,0.002292541533968493,0.0007822762438489361,0.0012374869573961377,0.00073699018851915
0.03,120,0.2,ALL,ALL,662,132,530,0.018851197063240958,rough_cond_carry,bf25,0.0620975961637624,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.008481252846981344,0.009933008969189933,0.008469910021440773,0.009500920511790025,0.008434147807167877,0.002133894533971727,0.003983529199078059,0.0020936680675996532,0.0026901208925088106,0.0019039763698296477,0.0022217930355828263,0.006205124659770338,0.0022242428425316985,0.005338453989486894,0.0022243174068961504,0.0018267062489884262,0.0027067970419861437,0.0017132721820289217,0.0020408834915077497,0.0015875373042481679
0.03,120,0.3,front,front,331,99,232,0.11604593755021146,rough_recent,bf25,0.07154635608888198,rough_cond_carry,bf25,MARGINAL,0.004590922454067345,0.007524174477311287,0.004599446116754578,0.0065298775486205655,0.004574826545700424,0.0030537130172378626,0.003326744207418914,0.002805530583657422,0.0029494689786221735,0.002584947019951525,0.0075654023993784614,0.010234663405002545,0.007593094927050072,0.008934124687231577,0.007571410897669929,0.003568563302217373,0.0036960294315368917,0.003227871372979525,0.0031544460281042793,0.002975397428018494,0.00236219478448791,0.005998654737392983,0.0023477580215938267,0.0051677192567872315,0.0023087284777676695,0.0028042747926967813,0.0031552760698684676,0.0026036391498074217,0.0028571235116528525,0.0023982297458031558
0.03,120,0.3,mid,mid,331,99,232,0.0017482447742162032,rough_cond_carry,rr25,0.0165102898826939,rough_cond_carry,rr25,MARGINAL,0.003974077433974625,0.006716621804977591,0.003958593978874413,0.006256340895749736,0.003954746504543101,0.0007320008641900138,0.0026979847660284426,0.0007885091513313318,0.0014352270049434093,0.0007305669261896338,0.006703419715313815,0.00818967093238386,0.006691700496827139,0.008205054307774153,0.006676571738547934,0.0007544581173303831,0.003422863543834611,0.0008237416445105988,0.0018044775549514304,0.0006679535933278892,0.0018175889395919771,0.005975162338127069,0.0017875800193117354,0.005202324555396042,0.001799617761479516,0.0007221625756149917,0.0023189663170744045,0.000772918026205098,0.0012438619479104933,0.0007558150121276635
0.03,120,0.3,ALL,ALL,662,198,464,0.06278210901995131,rough_cond_carry,bf25,0.04250187275295519,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0071344110573461385,0.009212167168693202,0.007142397711938605,0.008569589497502864,0.007123991318108931,0.002161510709773878,0.003559446487685751,0.002025806508745062,0.002479461791527855,0.0018216755106731917,0.0020898918620399437,0.005986908537760026,0.0020676690204527812,0.005185021906091637,0.0020541731196235926,0.0017632186841558864,0.0027371211934714363,0.0016882785880062599,0.0020504927297816727,0.0015770223789654096
0.03,390,0.1,front,front,169,17,152,0.07818948990423522,rough_recent,rr25,0.12418327811362602,rough_cond_carry,bf25,MARGINAL,0.006142941473789413,0.008260819573206249,0.0061575707304521235,0.0077436022045305085,0.006186010524026649,0.003227692194386201,0.0034656096349343327,0.0028694082858969584,0.00327018145786724,0.0025734294295038105,0.013715473512141476,0.01289085421761048,0.013630283971019758,0.012643067634432084,0.013381167384310885,0.003770648603645684,0.004202767614476746,0.0036469984450366354,0.0036925905217144455,0.003390355259850688,0.004561326778782956,0.007564097597318057,0.004611743494749943,0.006979841034351622,0.0047345874821373935,0.003160728638350765,0.003372542301858853,0.0027682189948127493,0.003219155987429293,0.0024645565771459353
0.03,390,0.1,mid,mid,169,17,152,0.24133296685674233,rough_cond_carry,bf25,0.0019853451782878145,rough_cond_carry,rr25,MARGINAL,0.005298506186967452,0.007048995812795091,0.005216323077109303,0.006936442220788108,0.005294276461275368,0.0008841326488176679,0.002926425677894229,0.0009836661786689891,0.0018573523811157618,0.0009210566729683941,0.012507416586251346,0.01091345327388361,0.012180956843202107,0.01119614905300436,0.012084393304935475,0.0006956718217602081,0.003948823409142129,0.0005277832770561822,0.002480669847218771,0.0007643417440561614,0.0036909206737303067,0.006470965510636935,0.0036835929221672734,0.006278406673028482,0.003839822256692236,0.000902889779407174,0.0027879375822277568,0.0010223373401261097,0.0017735100688620327,0.0009370600608394241
0.03,390,0.1,ALL,ALL,338,34,304,0.0909004843483087,rough_recent,rr25,0.0671967824601354,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.01311144504919641,0.011902153745747046,0.012905620407110931,0.011919608343718222,0.01273278034462318,0.002233160212702946,0.004075795511809437,0.002087390861046409,0.003086630184466608,0.0020773485019534247,0.004126123726256631,0.007017531553977496,0.004147668208458608,0.006629123853690052,0.004287204869414815,0.0020318092088789695,0.0030802399420433047,0.0018952781674694296,0.0024963330281456628,0.0017008083189926798
0.03,390,0.2,front,front,169,34,135,0.13085538392566018,rough_recent,bf25,0.10688669650631347,rough_cond_carry,bf25,MARGINAL,0.006142941473789413,0.008260819573206249,0.0061575707304521235,0.0077436022045305085,0.006186010524026649,0.003227692194386201,0.0034656096349343327,0.0028694082858969584,0.00327018145786724,0.0025734294295038105,0.011716822718388276,0.01207765064711717,0.011634060854426123,0.011660863389438149,0.011525431156656066,0.003614487580977196,0.003571468267941668,0.0031691166301529854,0.0031415124208738943,0.0029261666097397743,0.003532312310598107,0.0069673779240572485,0.0036322427795595852,0.006377825407002048,0.0037777834932926717,0.0031219370462766648,0.003438231619609281,0.002788243508699474,0.003302031449630163,0.002475948818371856
0.03,390,0.2,mid,mid,169,34,135,0.1275773737270528,rough_cond_carry,bf25,-0.022583348488963994,rough_cond_carry,rr25,PASS,0.005298506186967452,0.007048995812795091,0.005216323077109303,0.006936442220788108,0.005294276461275368,0.0008841326488176679,0.002926425677894229,0.0009836661786689891,0.0018573523811157618,0.0009210566729683941,0.010451500514502839,0.009673307809445536,0.010179252676274,0.00983012279305439,0.010194293672744575,0.0009240870531274543,0.003451775533762984,0.0008061944537942822,0.002063117766929828,0.0008795211542438822,0.0027352165054986915,0.0062091431112401285,0.0027969868530351347,0.005983638184903435,0.0029618593232592066,0.000873704400551346,0.0027773670156344982,0.0010238148389193093,0.0018014087656223557,0.0009313009383595204
0.03,390,0.2,ALL,ALL,338,68,270,0.12410582519119483,rough_cond_carry,bf25,0.04594583914804635,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.011084161616445556,0.010875479228281353,0.010906656765350062,0.01074549309124627,0.01085986241470032,0.0022692873170523254,0.0035116219008523263,0.001987655541973634,0.002602315093901861,0.0019028438819918283,0.003133764408048399,0.006588260517648688,0.0032146148162973598,0.006180731795952741,0.0033698214082759394,0.0019978207234140053,0.0031077993176218894,0.0019060291738093918,0.0025517201076262594,0.0017036248783656883
0.03,390,0.3,front,front,169,51,118,0.16725369818065888,rough_cond_carry,bf25,0.07049534879283513,rough_cond_carry,bf25,MARGINAL,0.006142941473789413,0.008260819573206249,0.0061575707304521235,0.0077436022045305085,0.006186010524026649,0.003227692194386201,0.0034656096349343327,0.0028694082858969584,0.00327018145786724,0.0025734294295038105,0.010269634560072396,0.011345622041569487,0.010284580650571898,0.010708269920986975,0.010190267866948887,0.0038504330749238357,0.003810090533241331,0.003206433903545698,0.0034765225842996574,0.0030379788465321094,0.0028657534887192126,0.006471258882615304,0.002887389661078225,0.006009840745789681,0.003111723741057301,0.0029148982205011225,0.0033042310875702587,0.0027094114537512815,0.0031760453608291614,0.0023422749328433773
0.03,390,0.3,mid,mid,169,51,118,0.021953950385685393,rough_cond_carry,rr25,-0.03133782098640355,rough_cond_carry,rr25,PASS,0.005298506186967452,0.007048995812795091,0.005216323077109303,0.006936442220788108,0.005294276461275368,0.0008841326488176679,0.002926425677894229,0.0009836661786689891,0.0018573523811157618,0.0009210566729683941,0.009030996656746237,0.009039108577716415,0.00883273060421074,0.009104063927832272,0.008871966217021108,0.0008741633893066527,0.0036053972450382477,0.0009154045198020253,0.00219033968289198,0.0008389162749505894,0.0021818134488978116,0.005977637652539506,0.002250186728185099,0.0057409220607030674,0.0024366012713162724,0.0008884432156367783,0.0025750332230586024,0.0010119813019751882,0.0016918162432644583,0.0009546522165970056
0.03,390,0.3,ALL,ALL,338,102,236,0.12757873512504067,rough_cond_carry,bf25,0.021546495834632712,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.009650315608409316,0.010192365309642952,0.009558655627391319,0.009906166924409623,0.009531117041984997,0.002362298232115244,0.003707743889139789,0.0020609192116738616,0.0028334311335958184,0.0019384475607413494,0.002523783468808512,0.006224448267577405,0.002568788194631662,0.0058753814032463745,0.0027741625061867867,0.0019016707180689505,0.0029396321553144308,0.0018606963778632349,0.00243393080204681,0.0016484635747201913
